name,lat,long,L,KM6
724,39.005858,-84.44986,569073,1
725,40.207068,-80.249888,287828,1
726,42.879269,47.611643,664186,0
727,45.417653,11.021971,761154,0
728,32.333264,-96.66045,709504,1
729,32.780671999999996,-96.495765,51299,1
730,-4.972365,-39.009158,370431,4
731,33.012381,-97.19121899999999,43616,1
732,43.437715000000004,-95.117487,900218,1
733,39.824221,98.286085,360652,3
734,58.513224,31.336296,841430,0
735,-23.620929,-48.034626,951163,4
736,41.435867,-78.559227,750410,1
737,47.300360999999995,29.079835,898472,0
738,37.895412,-122.443497,797154,1
739,49.628557,100.17188900000001,720817,3
740,49.014678,-122.75583799999998,7675,1
741,30.708140000000004,111.27976699999999,625727,3
742,39.720489,-75.100895,647371,1
743,27.213226000000002,2.4776990000000003,69762,0
744,68.466124,107.786057,79935,3
745,32.279145,-81.223878,269602,1
746,52.127095000000004,11.593338000000001,131849,0
747,49.521671000000005,-115.755932,974865,1
748,6.615284,73.053397,938840,3
749,43.730103,-98.040009,883165,1
750,-37.509882,143.839055,351568,2
751,-35.850248,-71.584434,228876,4
752,36.205301,117.108571,223044,3
753,41.088244,-73.864502,80043,1
754,38.837841999999995,-94.517914,274021,1
755,36.157445,-82.37475699999999,54645,1
756,41.319115000000004,-84.362524,735895,1
757,45.339675,19.588895,848675,0
758,42.668366,-77.06774399999999,964965,1
759,41.255247999999995,36.359584000000005,204872,0
760,49.662873,5.866931,3274299,0
761,42.51415,-83.75949,92696,1
762,40.656074,-74.44823000000001,104522,1
763,-17.798887,25.169027,284709,5
764,42.961948,-82.418811,960191,1
765,47.369659999999996,142.793282,148208,3
766,21.232695,81.590182,320087,3
767,34.74752,10.71819,517585,0
768,31.652451,-106.26102900000001,85234,1
769,40.961738000000004,-73.766463,177659,1
770,-20.171714,22.471987,543045,5
771,43.609127,22.233116,241611,0
772,37.074628999999995,-84.588385,885247,1
773,39.943673,66.234444,100831,3
774,12.066427000000001,-85.403773,89064,1
775,25.188081,-99.85067,187858,1
776,-7.633133,112.928366,357976,2
777,45.552446999999994,14.713633999999999,151398,0
778,44.412974,8.934467,662642,0
779,40.015736,-76.372098,282894,1
780,19.207857999999998,-69.348007,455414,1
781,24.722267000000002,90.392038,304183,3
782,38.311827,-85.708095,677837,1
783,40.810771,-77.859521,174342,1
784,36.674034000000006,-76.637367,466925,1
785,-22.418194,46.118096,419529,5
786,-9.271135000000001,-76.01980999999999,509565,4
787,-1.298607,31.776846999999997,296913,5
788,33.741184000000004,-118.09062,378591,1
789,-20.137044,-44.910365999999996,368232,4
790,30.615665000000003,-96.284223,955148,1
791,37.889485,41.135067,526229,0
792,39.656154,-79.95884000000001,573950,1
793,-8.155553,159.60728600000002,383201,2
794,35.812061,127.152369,158966,3
795,-26.637302000000002,27.956941999999998,308863,5
796,42.868987,-85.71414200000001,697989,1
797,35.873388,14.466242999999999,47336,0
798,41.966223,-86.113055,476774,1
799,25.19155,56.282627000000005,469652,0
800,10.859451,0.26585,238614,5
801,-16.45982,-54.643575,963747,4
802,25.426723000000003,30.560871999999996,499167,0
803,33.606559999999995,-92.05247299999999,165150,1
804,-23.483315,-57.26920500000001,621659,4
805,12.085745,-12.311133,905155,5
806,56.044087,24.393519,220234,0
807,13.952923,108.02106699999999,768717,3
808,43.995418,-90.473265,650661,1
809,40.905359000000004,-73.80909799999999,148210,1
810,52.368878,-7.7272240000000005,841178,0
811,63.857969,20.219618,726931,0
812,53.061896999999995,49.905473,320650,0
813,42.794112,-87.91027700000001,974011,1
814,6.163046,-5.875380000000001,129659,5
815,44.982673,41.13613,185747,0
816,-26.446846999999998,31.927012,131269,5
817,10.537275,-71.48669,644972,4
818,-39.840707,-72.82340500000001,288820,4
819,36.020188,14.194464000000002,299752,0
820,-43.266690000000004,-65.071713,482810,4
821,-20.642594,27.414469,895304,5
822,10.88987,-83.69277,568163,1
823,37.092664,-97.066937,872727,1
824,30.403083000000002,-89.072502,748946,1
825,54.949224,23.835629,315063,0
826,29.684779,-95.87266600000001,598640,1
827,41.566682,-85.849796,239721,1
828,41.172393,20.654626999999998,744114,0
829,45.667652000000004,-111.07153100000001,42694,1
830,42.413529,-82.849914,21160,1
831,53.384751,51.354649,500393,0
832,24.447339000000003,118.09399499999999,249952,3
833,-5.7907660000000005,-35.250873999999996,394824,4
834,-28.187248999999998,152.012273,166806,2
835,44.821892,-93.605622,39734,1
836,39.701744,-75.760684,2737630,1
837,-31.706502,-55.968501,580769,4
838,59.448935999999996,56.753868000000004,55720,0
839,27.069408000000003,119.625557,868883,3
840,46.545404,-72.720488,756071,1
841,55.757358999999994,49.103097,747074,0
842,37.404006,-122.07461200000002,764667,1
843,-6.3957559999999996,-38.852441,483256,4
844,40.589539,-74.442792,531964,1
845,20.833003,72.930132,898915,3
846,12.550087,122.28357700000001,921264,3
847,36.865043,-2.414653,387678,0
848,43.146353999999995,140.99268500000002,401818,3
849,35.278724,-2.936043,562160,0
850,39.941876,-91.381266,961534,1
851,45.572716,-93.23751700000001,823294,1
852,37.902865000000006,32.490775,605667,0
853,68.047072,166.31098500000002,485111,3
854,59.962117000000006,164.161754,80260,3
855,41.665164000000004,-83.40904,613481,1
856,41.242114,-89.929473,176110,1
857,33.813275,-84.21313,386022,1
858,44.593736,33.548071,30126,0
859,50.068359,8.650443,193673,0
860,45.532558,19.785463,334980,0
861,39.682114,-89.697202,632622,1
862,-21.948795,114.133045,450125,2
863,47.186598,9.549225999999999,255494,0
864,0.746093,30.055842,350940,5
865,6.205523,7.072069,538445,5
866,50.941595,115.54533500000001,147392,3
867,39.258934,-84.792863,234023,1
868,9.566825,1.226536,284028,5
869,32.813558,-116.96286599999999,71032,1
870,-24.102635,-57.089502,408637,4
871,33.118734,35.849721,222953,0
872,42.036165999999994,-87.75043000000001,149330,1
873,26.458787,-82.094924,80433,1
874,41.288616,-105.597385,651734,1
875,38.424049,-87.780497,952594,1
876,13.9872,-61.008208999999994,819525,4
877,28.448805,-16.241347,376612,0
878,40.227437,-75.663027,348216,1
879,26.249665999999998,-80.20996600000001,430417,1
880,36.672641,-101.471094,508969,1
881,56.73505600000001,105.75044399999999,172827,3
882,43.95341,12.489564,905918,0
883,-37.820659,144.994574,475519,2
884,1.475039,103.768392,848141,3
885,36.205642,37.197957,243537,0
886,50.807111,-0.767274,791496,0
887,-29.195259000000004,-51.141773,585468,4
888,33.660299,46.437938,330304,0
889,26.181846,-80.316348,221004,1
890,29.687490999999998,76.968917,633977,3
891,50.841826,-0.154846,165560,0
892,27.086509000000003,-109.44496799999999,999303,1
893,-27.602940999999998,-60.707703,185981,4
894,33.146796,35.83292,721628,0
895,-33.682798,136.933997,968500,2
896,41.902175,-79.647983,419789,1
897,-6.679389,156.431605,755922,2
898,42.694558,-92.470099,679234,1
899,38.629262,-122.902293,729485,1
900,9.632338,-68.59519499999999,907627,4
901,29.990346999999996,40.15182,765091,0
902,21.0217,75.81866600000001,581739,3
903,-30.678557,26.663484000000004,853218,5
904,22.722819,90.367029,954131,3
905,35.852234,-90.643856,462066,1
906,30.155527000000003,10.456364,278160,0
907,36.849160999999995,-97.299115,15538,1
908,-27.448521999999997,23.425478,972512,5
909,9.935232000000001,-84.064493,427454,1
910,2.6994290000000003,-75.32799,358357,4
911,45.883744,-112.636875,644108,1
912,-33.114889,-64.351946,2576122,4
913,-12.124754,-44.976571,517767,4
914,45.363762,20.390159,259197,0
915,59.956979000000004,11.346216,806533,0
916,51.230371000000005,3.229116,602440,0
917,40.400226,-81.340177,418882,1
918,48.733044,44.520203,234797,0
919,39.869377,-85.920487,586869,1
920,38.763332,-90.14750500000001,181254,1
921,46.257847999999996,-79.434435,407829,1
922,6.339428,5.604451,986843,5
923,26.374153000000003,-98.842662,407390,1
924,42.886994,-78.699163,952926,1
925,7.364234,125.806453,842137,3
926,8.482111999999999,-81.723569,59690,1
927,41.424757,-74.33379000000001,600134,1
928,39.056871,-77.134658,873107,1
929,58.317956,48.321135999999996,974395,0
930,30.520196000000002,-86.485671,120990,1
931,49.949954999999996,5.925231,983884,0
932,-9.309224,32.745868,870125,5
933,-12.926636,34.316932,647663,5
934,26.614113,118.16858500000001,436558,3
935,32.885489,-96.010203,596492,1
936,-1.505887,29.624964000000002,319021,5
937,32.834977,13.233367999999999,129582,0
938,53.181436,140.737114,953070,3
939,56.070327,24.372381,651491,0
940,40.277475,-86.516548,101256,1
941,34.026694,-117.947478,227134,1
942,10.430962,-64.177687,790945,4
943,22.403561,-79.970285,337500,1
944,35.822683000000005,-97.464686,832903,1
945,52.568298999999996,-0.202497,958223,0
946,-43.302386,-65.11829499999999,199320,4
947,35.001416,-101.93226999999999,463590,1
948,-30.0792,145.928967,230525,2
949,31.627769,19.988519,914239,0
950,13.011631,15.71124,305422,5
951,55.489962,22.202865,870442,0
952,53.418558,41.824616,149759,0
953,0.858966,33.683264,106945,5
954,37.747469,-122.45640800000001,117920,1
955,41.540701,-88.234627,676431,1
956,46.836221,134.256306,77731,3
957,46.207789,14.171007999999999,503756,0
958,-2.905289,-78.97332800000001,516126,4
959,41.217079999999996,47.175235,403377,0
960,15.702642,106.42493300000001,752404,3
961,9.521988,-75.599828,960329,4
962,-28.731521,26.450081,814069,5
963,37.389095000000005,59.633481,72196,0
964,42.905307,-89.394506,977471,1
965,-17.335267,-44.870082000000004,910766,4
966,23.649692,-100.647364,761670,1
967,39.844869,-74.975171,821437,1
968,41.606752,-81.454753,767153,1
969,41.786304,21.90914,308571,0
970,45.991844,13.534684,444105,0
971,28.659343,-81.15370899999999,157225,1
972,34.974276,-92.026337,33279,1
973,29.794579,-95.362771,287844,1
974,-19.432168,29.801109999999998,854187,5
975,33.481851,-80.851206,729438,1
976,45.625269,14.8756,814521,0
977,41.881305,-87.87260400000001,344173,1
978,43.261476,-77.772752,996016,1
979,66.454318,25.711533,615730,0
980,41.361243,19.455344,610949,0
981,48.047662,37.987297999999996,383515,0
982,14.917457999999998,-91.322316,938385,1
983,41.402505,21.451643,474223,0
984,33.960118,-116.92019199999999,747925,1
985,37.900359,-122.187125,106677,1
986,52.342864,35.387624,161227,0
987,27.545809000000002,-81.47237,390208,1
988,16.799905,94.754542,1304499,3
989,38.719842,-93.22723,9140,1
990,-31.168291999999997,-71.01456400000001,133752,4
991,5.940996,10.128788,677603,5
992,40.785788000000004,-74.016001,135254,1
993,42.146336,-122.69323200000001,966786,1
994,13.714057999999998,123.725936,35135,3
995,48.776799,121.954334,843190,3
996,36.139256,-96.09789,438269,1
997,40.973592,-73.832484,689316,1
998,40.651647,-111.512429,739249,1
999,-28.866965000000004,-66.254582,371272,4
1000,-15.184003,13.723428,430389,5
1001,41.46723,22.721582,347499,0
1002,-30.857287,-55.526627000000005,754658,4
1003,41.161266,-74.014414,243210,1
1004,-18.191337,-63.725504,990153,4
1005,52.769496,55.770723,244424,0
1006,17.95502,-102.19094399999999,228879,1
1007,-23.443761,-58.869587,790096,4
1008,33.843521,-118.38623899999999,588990,1
1009,45.691033000000004,-111.02534299999999,232280,1
1010,2.950709,9.900708999999999,984393,5
1011,26.195320000000002,127.660545,311148,3
1012,46.320085999999996,15.037342,564187,0
1013,35.842877,14.423834,312892,0
1014,37.2756,-6.920603,566067,0
1015,16.135343,-13.540578,480968,5
1016,38.81012,-90.385663,164711,1
1017,55.63770400000001,109.31061000000001,501428,3
1018,51.545495,81.210471,687308,3
1019,-7.811967999999999,-78.030506,81760,4
1020,38.599959999999996,-121.543168,624423,1
1021,26.353168,103.38391700000001,735994,3
1022,6.628454,124.607115,209662,3
1023,40.990836,71.658103,964613,3
1024,23.920217,-106.90056100000001,617772,1
1025,40.71991,-111.89189499999999,508448,1
1026,43.254256,-87.968251,144894,1
1027,36.698933000000004,-79.88799200000001,462725,1
1028,41.870219,-87.764612,547861,1
1029,33.511444,11.078164,463762,0
1030,34.203115000000004,131.475676,162795,3
1031,5.018109,-75.520513,709894,4
1032,31.871213,-116.62738200000001,652132,1
1033,38.908339,46.031937,819042,0
1034,40.313423,36.577526,293002,0
1035,43.130789,-93.369351,521963,1
1036,58.978567000000005,22.718020000000003,498625,0
1037,50.562649,-111.889232,923159,1
1038,29.662990999999998,-95.150028,567250,1
1039,33.185302,-96.517676,476030,1
1040,0.446579,34.123965999999996,530561,5
1041,44.26878,-88.400409,327063,1
1042,32.697179,14.24896,49188,0
1043,55.072525,36.583609,866324,0
1044,-34.633502,-59.448616,906591,4
1045,30.000326,-91.808238,164077,1
1046,44.079321,-93.47422399999999,1616,1
1047,53.202466,44.988461,286090,0
1048,45.720985,106.277277,256000,3
1049,26.634173999999998,92.814444,361151,3
1050,32.712719,-93.740953,674645,1
1051,7.0983220000000005,171.358911,461770,2
1052,42.480591,-79.34085300000001,680979,1
1053,54.899063,70.442238,304152,3
1054,32.64755,116.972181,268381,3
1055,53.549804,-6.799119,276998,0
1056,-30.435302000000004,137.17054299999998,827223,2
1057,32.826713,-96.989018,971434,1
1058,15.58769,32.545807,296973,5
1059,44.200694,-88.439285,215,1
1060,35.35161,33.352829,251930,0
1061,-15.139470000000001,39.30543,103643,5
1062,61.108175,28.922385,91003,0
1063,47.853854999999996,125.302027,715479,3
1064,44.665820000000004,21.639492999999998,4499156,0
1065,40.301548,-103.821789,992660,1
1066,64.50318399999999,11.494813,83516,0
1067,41.412941,-79.810701,624752,1
1068,13.048274000000001,5.227773,995195,5
1069,45.587109000000005,19.66927,645708,0
1070,-32.549255,149.547871,342787,2
1071,-17.342409,-48.235504999999996,93309,4
1072,34.062979,-117.324649,431140,1
1073,42.704378999999996,-94.209703,337509,1
1074,38.729294,-90.414626,150934,1
1075,35.015264,-97.363902,310349,1
1076,37.881925,-122.545369,375965,1
1077,3.8403129999999996,-54.259859,33255,4
1078,56.848377,53.238983999999995,218368,0
1079,10.601581,14.32725,988018,5
1080,5.176432,-3.708081,750833,5
1081,60.48791899999999,-151.039977,505089,1
1082,10.615119,12.196588,36477,5
1083,48.997529,21.283820000000002,977345,0
1084,46.496747,15.873025,391112,0
1085,56.72155600000001,21.585151999999997,141521,0
1086,21.835079999999998,-78.759098,80502,1
1087,33.962907,68.936091,428006,3
1088,40.896007,-74.013234,150019,1
1089,60.589837,169.080835,196717,3
1090,53.164926,23.151267999999998,570364,0
1091,-33.77769,-61.979513,221163,4
1092,41.153121,-73.822012,844745,1
1093,-33.807318,148.68551100000002,186351,2
1094,20.946954,101.389364,361915,3
1095,35.94468,-83.163898,500695,1
1096,39.372618,-83.371921,470184,1
1097,40.665504,14.769816,910492,0
1098,45.990637,14.285029000000002,69066,0
1099,35.472954,133.055674,303345,3
1100,40.368084,-104.935938,73283,1
1101,38.201772,-85.567705,12026,1
1102,57.183618,24.704179,426997,0
1103,36.970167,-112.99677,268615,1
1104,33.82132,-111.990729,634988,1
1105,-22.537873,-55.728424,480762,4
1106,15.118970999999998,37.574329999999996,66017,5
1107,12.712114,-3.836653,196805,5
1108,47.788593,13.048028,821945,0
1109,10.511972,107.15288100000001,521025,3
1110,-16.834504000000003,38.225792,829492,5
1111,40.859431,-80.26697,328087,1
1112,52.412879,4.59836,531523,0
1113,5.689125,-77.231812,367521,4
1114,-14.883826000000001,48.017728000000005,125096,5
1115,13.583325,-14.776554,539547,5
1116,8.996324000000001,-83.55857900000001,197133,1
1117,-25.276161,-57.634206000000006,385072,4
1118,-28.467065,-49.038327,502021,4
1119,2.057065,102.573259,692946,3
1120,39.932157000000004,-75.24696800000001,596412,1
1121,27.946749,-82.760736,85502,1
1122,18.560197,-72.306129,226575,1
1123,24.327384,-107.36304799999999,641952,1
1124,6.16164,-5.901317,824084,5
1125,18.337941,-100.669169,443400,1
1126,42.124931,-87.978852,862583,1
1127,22.668619,-12.731953,936176,0
1128,35.859445,129.1998,77275,3
1129,37.019023,-121.598726,54599,1
1130,43.934442,-123.04832900000001,730761,1
1131,55.500142000000004,46.413278999999996,13033,0
1132,40.759175,-74.05300799999999,645190,1
1133,40.69813,-75.223088,691705,1
1134,-2.061112,101.426463,834162,3
1135,42.841931,-83.718423,410388,1
1136,35.666224,139.304426,771808,3
1137,-27.354049,-55.877444999999994,849979,4
1138,3.6430480000000003,31.730999999999998,75339,5
1139,41.023813,70.165829,763471,3
1140,34.516638,45.563427000000004,1885349,0
1141,33.808442,-78.733642,744172,1
1142,51.55393,0.167891,11222,0
1143,40.45174,49.769797,779200,0
1144,38.933333000000005,-94.648256,253708,1
1145,47.693411,51.536712,916381,0
1146,46.023653,14.37231,503426,0
1147,40.126534,-104.92457900000001,220109,1
1148,19.170116,77.275081,996467,3
1149,45.103412,-123.394326,147623,1
1150,41.849979,22.277085999999997,775879,0
1151,54.07659399999999,12.174122,852768,0
1152,-26.488614000000002,-49.091499,250469,4
1153,46.443374,15.233709,625736,0
1154,30.581643,114.26521899999999,899496,3
1155,-1.211236,136.03708999999998,382623,2
1156,55.839470999999996,48.671287,217667,0
1157,45.202831,-93.30118900000001,537209,1
1158,38.445803000000005,-91.005206,537663,1
1159,16.945111999999998,-89.873661,89607,1
1160,69.465447,30.238072999999996,789125,0
1161,40.096201,124.45379199999999,607138,3
1162,26.570064000000002,31.698529999999998,805200,0
1163,38.012275,-122.22014899999999,167389,1
1164,6.339726000000001,16.368935,889656,5
1165,43.100059,-72.487059,511409,1
1166,41.237799,-76.996421,716221,1
1167,54.294953,85.941272,408075,3
1168,37.017769,-93.25556800000001,983397,1
1169,-22.104123,-70.179266,469096,4
1170,10.611505000000001,-61.125254000000005,419520,4
1171,40.206865,-100.61639100000001,152343,1
1172,37.895264000000005,69.779911,870950,3
1173,37.142314,-121.645354,540890,1
1174,42.606460999999996,21.863782999999998,811169,0
1175,41.085758,42.709734999999995,127103,0
1176,40.856211,-75.729476,270809,1
1177,27.639313,-80.406285,109830,1
1178,69.35606700000001,88.224283,820605,3
1179,39.261396999999995,-89.862836,377848,1
1180,1.7492439999999998,33.171668,630595,5
1181,51.67297,94.370536,354962,3
